timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1729319928.0861747,791.3553,801.4286,794.17584,788.93774,nan,nan,,,,,,,,,,
1729319928.0900769,789.34064,798.20514,791.3553,792.1612,nan,nan,,,,,,,,,,
1729319928.0921209,,,,,,,,,,,,,,,,-7.724343
1729319928.0939789,801.4286,792.5641,789.7436,795.78754,nan,nan,,,,,,,,,,
1729319928.0971775,,,,,,,,,,,,,nan,263110340.0,nan,
1729319928.0978808,806.6667,797.8022,794.9817,790.9524,nan,nan,,,,,,,,,,
1729319928.1001620,,,,,,,-0.5038452,0.018798828,0.8616333,,,,,,,
1729319928.1017828,791.75824,795.78754,796.1905,783.69965,nan,nan,,,,,,,,,,
1729319928.1056848,757.50916,788.93774,792.96704,765.56775,nan,nan,,,,,,,,,,
1729319928.1066875,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.1095870,740.989,783.69965,788.5348,755.4945,nan,nan,,,,,,,,,,
1729319928.1127877,,,,,,,,,,,,,nan,263089380.0,nan,
1729319928.1134889,749.45056,782.8938,780.4762,756.30035,nan,nan,,,,,,,,,,
1729319928.1173909,736.9597,784.5055,775.2381,739.3773,nan,nan,,,,,,,,,,
1729319928.1186848,,,,,,,-0.5036621,0.017089844,0.86413574,,,,,,,
1729319928.1212928,718.4249,787.326,780.07324,724.87177,nan,nan,,,,,,,,,,
1729319928.1251948,700.696,786.52014,792.1612,720.4396,nan,nan,,,,,,,,,,
1729319928.1283979,,,,,,,,,,,,,nan,263100660.0,nan,
1729319928.1290967,701.0989,793.36993,799.011,714.3956,nan,nan,,,,,,,,,,
1729319928.1329989,721.6484,790.14655,789.7436,712.7839,nan,nan,,,,,,,,,,
1729319928.1369009,726.4835,783.69965,784.5055,725.2747,nan,nan,,,,,,,,,,
1729319928.1372075,,,,,,,-0.5031128,0.01953125,0.8657837,,,,,,,
1729319928.1408029,718.8278,784.5055,783.69965,731.7216,nan,nan,,,,,,,,,,
1729319928.1416979,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.1440082,,,,,,,,,,,,,nan,263087760.0,nan,
1729319928.1447048,713.1868,784.90845,779.67035,722.4542,nan,nan,,,,,,,,,,
1729319928.1486068,720.0366,788.93774,783.69965,734.1392,nan,nan,,,,,,,,,,
1729319928.1525087,757.1062,786.9231,790.14655,763.5531,nan,nan,,,,,,,,,,
1729319928.1557302,,,,,,,-0.5010376,0.020874023,0.86938477,,,,,,,
1729319928.1564109,767.98535,783.2967,798.20514,765.56775,nan,nan,,,,,,,,,,
1729319928.1574283,,,,,,,,,,,,,,,,-7.724343
1729319928.1596184,,,,,,,,,,,,,nan,263120000.0,nan,
1729319928.1603129,751.06226,790.14655,811.50183,764.7619,nan,nan,,,,,,,,,,
1729319928.1642148,733.73627,791.75824,805.4579,767.98535,nan,nan,,,,,,,,,,
1729319928.1681168,730.9158,786.52014,795.78754,760.32965,nan,nan,,,,,,,,,,
1729319928.1720188,753.8828,784.10254,802.6374,769.59705,nan,nan,,,,,,,,,,
1729319928.1742527,,,,,,,-0.5012207,0.013427734,0.8629761,,,,,,,
1729319928.1752286,,,,,,,,,,,,,nan,263141760.0,nan,
1729319928.1759210,761.53845,778.86444,803.0403,772.01465,nan,nan,,,,,,,,,,
1729319928.1767080,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.1798229,771.6117,772.4176,809.0842,778.86444,nan,nan,,,,,,,,,,
1729319928.1837249,778.46155,778.0586,814.3223,794.17584,nan,nan,,,,,,,,,,
1729319928.1876268,769.19415,782.8938,799.011,799.011,nan,nan,,,,,,,,,,
1729319928.1908386,,,,,,,,,,,,,nan,263191730.0,nan,
1729319928.1915288,786.1172,786.9231,786.9231,802.6374,nan,nan,,,,,,,,,,
1729319928.1927755,,,,,,,-0.5015869,0.014282227,0.8656006,,,,,,,
1729319928.1954308,800.2198,790.9524,798.20514,799.81683,nan,nan,,,,,,,,,,
1729319928.1993330,793.36993,791.75824,808.2784,793.36993,nan,nan,,,,,,,,,,
1729319928.2032349,783.69965,794.9817,811.50183,788.5348,nan,nan,,,,,,,,,,
1729319928.2064488,,,,,,,,,,,,,nan,263190910.0,nan,
1729319928.2071369,775.64105,801.8315,812.71063,800.2198,nan,nan,,,,,,,,,,
1729319928.2110388,789.34064,799.81683,803.44324,813.1135,nan,nan,,,,,,,,,,
1729319928.2112982,,,,,,,-0.50115967,0.013793945,0.8652954,,,,,,,
1729319928.2117183,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.2149408,809.0842,794.9817,794.17584,813.91943,nan,nan,,,,,,,,,,
1729319928.2188427,815.9341,794.9817,794.17584,828.022,nan,nan,,,,,,,,,,
1729319928.2220590,,,,,,,,,,,,,nan,263198180.0,nan,
1729319928.2227356,,,,,,,,,,,,,,,,-7.7732635
1729319928.2227449,810.696,792.96704,796.1905,834.87177,nan,nan,,,,,,,,,,
1729319928.2266469,800.2198,795.38464,793.36993,818.3516,nan,nan,,,,,,,,,,
1729319928.2298210,,,,,,,-0.5053711,0.019836426,0.8642578,,,,,,,
1729319928.2305489,808.68134,796.1905,798.60803,818.7546,nan,nan,,,,,,,,,,
1729319928.2344508,822.7839,793.7729,801.02563,835.6777,nan,nan,,,,,,,,,,
1729319928.2376692,,,,,,,,,,,,,nan,263179630.0,nan,
1729319928.2383528,824.3956,795.78754,797.8022,835.2747,nan,nan,,,,,,,,,,
1729319928.2422550,815.9341,798.20514,792.96704,822.381,nan,nan,,,,,,,,,,
1729319928.2461569,799.41394,796.99634,788.5348,816.337,nan,nan,,,,,,,,,,
1729319928.2467287,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319928.2483435,,,,,,,-0.5081787,0.010314941,0.8710327,,,,,,,
1729319928.2500589,803.0403,798.20514,788.1319,818.7546,nan,nan,,,,,,,,,,
1729319928.2532794,,,,,,,,,,,,,nan,263178830.0,nan,
1729319928.2539608,820.3663,803.44324,796.5934,819.5604,nan,nan,,,,,,,,,,
1729319928.2578628,824.3956,802.23444,798.20514,823.9927,nan,nan,,,,,,,,,,
1729319928.2617648,814.7253,792.1612,797.8022,830.0366,nan,nan,,,,,,,,,,
1729319928.2656670,794.17584,786.1172,794.17584,817.9487,nan,nan,,,,,,,,,,
1729319928.2668662,,,,,,,-0.51068115,0.008728027,0.8618164,,,,,,,
1729319928.2688894,,,,,,,,,,,,,nan,263134510.0,nan,
1729319928.2695689,798.20514,798.60803,789.34064,828.022,nan,nan,,,,,,,,,,
1729319928.2734709,818.3516,802.6374,790.54944,839.304,nan,nan,,,,,,,,,,
1729319928.2773728,823.1868,801.4286,796.5934,821.5751,nan,nan,,,,,,,,,,
1729319928.2812748,813.91943,804.2491,794.9817,809.4872,nan,nan,,,,,,,,,,
1729319928.2817388,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.2844996,,,,,,,,,,,,,nan,263117580.0,nan,
1729319928.2851768,797.3993,803.0403,793.7729,809.0842,nan,nan,,,,,,,,,,
1729319928.2853889,,,,,,,-0.50445557,0.02142334,0.8621826,,,,,,,
1729319928.2880430,,,,,,,,,,,,,,,,-7.822301
1729319928.2890790,792.5641,802.23444,798.20514,808.2784,nan,nan,,,,,,,,,,
1729319928.2929809,805.8608,803.8461,798.20514,808.2784,nan,nan,,,,,,,,,,
1729319928.2968829,811.0989,803.8461,792.1612,802.23444,nan,nan,,,,,,,,,,
1729319928.3001099,,,,,,,,,,,,,nan,263182050.0,nan,
1729319928.3007848,811.50183,798.20514,783.2967,807.8755,nan,nan,,,,,,,,,,
1729319928.3039114,,,,,,,-0.50146484,0.022155762,0.86395264,,,,,,,
1729319928.3046868,795.38464,791.3553,786.52014,817.1429,nan,nan,,,,,,,,,,
1729319928.3085890,782.0879,788.93774,798.20514,809.89014,nan,nan,,,,,,,,,,
1729319928.3124909,798.20514,785.7143,796.5934,802.6374,nan,nan,,,,,,,,,,
1729319928.3157201,,,,,,,,,,,,,nan,263178830.0,nan,
1729319928.3163929,796.99634,779.2674,795.38464,811.9048,nan,nan,,,,,,,,,,
1729319928.3167491,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.3202949,796.1905,780.07324,795.38464,813.1135,nan,nan,,,,,,,,,,
1729319928.3224342,,,,,,,-0.4989624,0.017944336,0.8633423,,,,,,,
1729319928.3241968,797.8022,788.5348,800.2198,807.0696,nan,nan,,,,,,,,,,
1729319928.3280988,787.72894,795.38464,797.3993,805.05493,nan,nan,,,,,,,,,,
1729319928.3313303,,,,,,,,,,,,,nan,263187700.0,nan,
1729319928.3320010,796.1905,799.011,786.1172,813.91943,nan,nan,,,,,,,,,,
1729319928.3359029,801.4286,799.011,792.96704,817.1429,nan,nan,,,,,,,,,,
1729319928.3398049,800.2198,797.3993,801.02563,815.5311,nan,nan,,,,,,,,,,
1729319928.3409569,,,,,,,-0.49926758,0.018005371,0.8684082,,,,,,,
1729319928.3437068,793.36993,795.38464,798.60803,809.0842,nan,nan,,,,,,,,,,
1729319928.3469405,,,,,,,,,,,,,nan,263212670.0,nan,
1729319928.3476088,791.75824,798.20514,796.5934,802.6374,nan,nan,,,,,,,,,,
1729319928.3515108,803.8461,798.20514,793.7729,807.47253,nan,nan,,,,,,,,,,
1729319928.3517592,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.3533504,,,,,,,,,,,,,,,,-7.822301
1729319928.3554130,814.3223,796.99634,787.326,815.12823,nan,nan,,,,,,,,,,
1729319928.3593149,817.9487,796.1905,783.2967,816.337,nan,nan,,,,,,,,,,
1729319928.3594797,,,,,,,-0.50079346,0.017822266,0.87390137,,,,,,,
1729319928.3625505,,,,,,,,,,,,,nan,263235230.0,nan,
1729319928.3632169,809.4872,794.9817,788.1319,809.0842,nan,nan,,,,,,,,,,
1729319928.3671188,804.65204,792.96704,794.17584,800.6227,nan,nan,,,,,,,,,,
1729319928.3710208,808.2784,786.1172,798.20514,804.65204,nan,nan,,,,,,,,,,
1729319928.3749230,812.71063,785.7143,806.26373,810.696,nan,nan,,,,,,,,,,
1729319928.3780022,,,,,,,-0.5028076,0.02166748,0.86846924,,,,,,,
1729319928.3781607,,,,,,,,,,,,,nan,263236050.0,nan,
1729319928.3788249,809.0842,796.1905,807.47253,811.0989,nan,nan,,,,,,,,,,
1729319928.3827269,790.14655,797.3993,799.81683,797.8022,nan,nan,,,,,,,,,,
1729319928.3866289,776.8498,794.17584,798.60803,796.1905,nan,nan,,,,,,,,,,
1729319928.3867695,,,,,,,,,,1580293.0,1582710.6,,,,,
1729319928.3905308,789.7436,795.78754,792.96704,798.60803,nan,nan,,,,,,,,,,
1729319928.3937709,,,,,,,,,,,,,nan,263234430.0,nan,
1729319928.3944328,801.8315,793.36993,786.1172,791.3553,nan,nan,,,,,,,,,,
1729319928.3965249,,,,,,,-0.50671387,0.020690918,0.8629761,,,,,,,
1729319928.3983350,799.41394,789.7436,786.52014,791.75824,nan,nan,,,,,,,,,,
1729319928.4022369,784.10254,786.1172,783.69965,784.90845,nan,nan,,,,,,,,,,
1729319928.4061389,777.6557,784.90845,774.0293,782.49084,nan,nan,,,,,,,,,,
1729319928.4093812,,,,,,,,,,,,,nan,263203000.0,nan,
1729319928.4100409,799.011,779.2674,771.6117,798.60803,nan,nan,,,,,,,,,,
1729319928.4139428,802.6374,773.22345,785.7143,796.5934,nan,nan,,,,,,,,,,
1729319928.4150476,,,,,,,-0.50341797,0.012634277,0.8581543,,,,,,,
1729319928.4178448,799.011,774.83514,793.7729,784.5055,nan,nan,,,,,,,,,,
1729319928.4186578,,,,,,,,,,,,,,,,-7.724343
1729319928.4217470,796.1905,782.49084,790.54944,785.31134,nan,nan,,,,,,,,,,
1729319928.4217799,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.4249914,,,,,,,,,,,,,nan,263187700.0,nan,
1729319928.4256489,778.0586,789.7436,788.1319,784.10254,nan,nan,,,,,,,,,,
1729319928.4295509,788.93774,792.5641,778.0586,796.99634,nan,nan,,,,,,,,,,
1729319928.4334528,811.50183,791.75824,767.98535,806.26373,nan,nan,,,,,,,,,,
1729319928.4335704,,,,,,,-0.5053711,0.013122559,0.8601074,,,,,,,
1729319928.4373548,813.91943,794.57874,780.07324,795.78754,nan,nan,,,,,,,,,,
1729319928.4406013,,,,,,,,,,,,,nan,263143380.0,nan,
1729319928.4412570,805.05493,794.9817,798.60803,795.38464,nan,nan,,,,,,,,,,
1729319928.4451590,791.3553,790.54944,796.5934,784.5055,nan,nan,,,,,,,,,,
1729319928.4490609,804.65204,793.7729,794.9817,795.78754,nan,nan,,,,,,,,,,
1729319928.4520929,,,,,,,-0.50354004,0.013671875,0.866333,,,,,,,
1729319928.4529629,822.7839,799.81683,805.4579,820.7692,nan,nan,,,,,,,,,,
1729319928.4562116,,,,,,,,,,,,,nan,263103890.0,nan,
1729319928.4567900,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.4568648,814.3223,795.38464,805.05493,810.696,nan,nan,,,,,,,,,,
1729319928.4607668,810.293,790.14655,796.1905,803.44324,nan,nan,,,,,,,,,,
1729319928.4646690,795.38464,786.52014,792.5641,815.12823,nan,nan,,,,,,,,,,
1729319928.4685709,799.011,786.52014,777.25275,819.5604,nan,nan,,,,,,,,,,
1729319928.4706156,,,,,,,-0.49884033,0.020812988,0.8625488,,,,,,,
1729319928.4718218,,,,,,,,,,,,,nan,263110340.0,nan,
1729319928.4724729,822.381,782.0879,763.5531,808.68134,nan,nan,,,,,,,,,,
1729319928.4763749,813.1135,775.2381,788.5348,810.696,nan,nan,,,,,,,,,,
1729319928.4802768,809.0842,780.4762,812.3077,812.3077,nan,nan,,,,,,,,,,
1729319928.4839652,,,,,,,,,,,,,,,,-7.724343
1729319928.4841788,798.20514,788.5348,809.89014,798.20514,nan,nan,,,,,,,,,,
1729319928.4874320,,,,,,,,,,,,,nan,263116780.0,nan,
1729319928.4880810,786.1172,791.3553,793.7729,799.81683,nan,nan,,,,,,,,,,
1729319928.4891384,,,,,,,-0.5006714,0.022399902,0.868103,,,,,,,
1729319928.4918003,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319928.4919829,805.4579,794.17584,784.5055,812.71063,nan,nan,,,,,,,,,,
1729319928.4958849,809.0842,795.78754,785.31134,805.8608,nan,nan,,,,,,,,,,
1729319928.4997869,789.7436,786.1172,773.6264,790.54944,nan,nan,,,,,,,,,,
1729319928.5030422,,,,,,,,,,,,,nan,263089380.0,nan,
1729319928.5036888,773.6264,778.0586,750.2564,778.46155,nan,nan,,,,,,,,,,
1729319928.5075910,772.8205,780.07324,745.0183,778.0586,nan,nan,,,,,,,,,,
1729319928.5076609,,,,,,,-0.50128174,0.015930176,0.86761475,,,,,,,
1729319928.5114930,783.69965,781.685,739.7802,788.93774,nan,nan,,,,,,,,,,
1729319928.5153949,785.7143,786.52014,742.6007,788.1319,nan,nan,,,,,,,,,,
1729319928.5186524,,,,,,,,,,,,,nan,263053120.0,nan,
1729319928.5192969,781.28204,780.4762,754.68866,786.9231,nan,nan,,,,,,,,,,
1729319928.5231988,768.7912,772.4176,751.8681,782.49084,nan,nan,,,,,,,,,,
1729319928.5261836,,,,,,,-0.50042725,0.014404297,0.8682251,,,,,,,
1729319928.5268104,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.5271008,750.65936,776.8498,737.3626,767.1795,nan,nan,,,,,,,,,,
1729319928.5310030,763.95605,786.52014,734.5421,779.67035,nan,nan,,,,,,,,,,
1729319928.5342624,,,,,,,,,,,,,nan,263037810.0,nan,
1729319928.5349050,780.4762,783.69965,740.989,791.75824,nan,nan,,,,,,,,,,
1729319928.5388069,781.28204,780.4762,746.2271,789.7436,nan,nan,,,,,,,,,,
1729319928.5427089,778.0586,777.25275,735.7509,789.7436,nan,nan,,,,,,,,,,
1729319928.5447063,,,,,,,-0.50164795,0.022094727,0.8657837,,,,,,,
1729319928.5466108,767.1795,774.83514,740.58606,783.69965,nan,nan,,,,,,,,,,
1729319928.5492725,,,,,,,,,,,,,,,,-7.724343
1729319928.5498726,,,,,,,,,,,,,nan,263069230.0,nan,
1729319928.5505128,769.59705,784.5055,760.32965,779.2674,nan,nan,,,,,,,,,,
1729319928.5544150,789.7436,785.31134,757.1062,785.31134,nan,nan,,,,,,,,,,
1729319928.5583169,796.1905,781.28204,757.1062,786.52014,nan,nan,,,,,,,,,,
1729319928.5618207,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.5622189,782.8938,782.0879,763.1502,780.07324,nan,nan,,,,,,,,,,
1729319928.5632291,,,,,,,-0.5005493,0.020996094,0.8687744,,,,,,,
1729319928.5654829,,,,,,,,,,,,,nan,262990260.0,nan,
1729319928.5661209,775.64105,785.7143,762.3443,779.67035,nan,nan,,,,,,,,,,
1729319928.5700228,785.31134,791.3553,761.13556,781.685,nan,nan,,,,,,,,,,
1729319928.5739250,792.96704,788.5348,757.9121,785.7143,nan,nan,,,,,,,,,,
1729319928.5778270,796.5934,784.90845,751.4652,796.5934,nan,nan,,,,,,,,,,
1729319928.5810931,,,,,,,,,,,,,nan,263001540.0,nan,
1729319928.5817289,785.7143,787.326,757.9121,796.5934,nan,nan,,,,,,,,,,
1729319928.5817516,,,,,,,-0.49884033,0.016906738,0.8644409,,,,,,,
1729319928.5856309,777.25275,792.5641,774.83514,787.326,nan,nan,,,,,,,,,,
1729319928.5895329,789.34064,796.99634,780.4762,787.326,nan,nan,,,,,,,,,,
1729319928.5934348,807.47253,796.99634,773.6264,792.96704,nan,nan,,,,,,,,,,
1729319928.5967033,,,,,,,,,,,,,nan,262978980.0,nan,
1729319928.5968311,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319928.5973370,810.293,794.9817,776.04395,791.3553,nan,nan,,,,,,,,,,
1729319928.6002743,,,,,,,-0.49884033,0.019592285,0.87005615,,,,,,,
1729319928.6012390,795.38464,787.72894,780.07324,789.7436,nan,nan,,,,,,,,,,
1729319928.6051409,772.01465,782.8938,778.0586,787.72894,nan,nan,,,,,,,,,,
1729319928.6090429,764.7619,788.93774,777.25275,789.34064,nan,nan,,,,,,,,,,
1729319928.6123133,,,,,,,,,,,,,nan,262950770.0,nan,
1729319928.6129448,770.80585,795.38464,775.2381,796.1905,nan,nan,,,,,,,,,,
1729319928.6145799,,,,,,,,,,,,,,,,-7.5782685
1729319928.6168468,786.9231,802.6374,777.25275,801.02563,nan,nan,,,,,,,,,,
1729319928.6187971,,,,,,,-0.4967041,0.023498535,0.87316895,,,,,,,
1729319928.6207490,790.54944,799.41394,779.2674,793.36993,nan,nan,,,,,,,,,,
1729319928.6246510,778.86444,790.14655,775.64105,785.31134,nan,nan,,,,,,,,,,
1729319928.6279235,,,,,,,,,,,,,nan,262944320.0,nan,
1729319928.6285529,784.90845,790.14655,777.25275,791.3553,nan,nan,,,,,,,,,,
1729319928.6318412,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.6324549,802.23444,790.9524,782.49084,805.8608,nan,nan,,,,,,,,,,
1729319928.6363568,803.44324,791.75824,786.52014,810.293,nan,nan,,,,,,,,,,
1729319928.6373198,,,,,,,-0.49731445,0.026184082,0.86761475,,,,,,,
1729319928.6402590,792.96704,793.7729,788.93774,803.8461,nan,nan,,,,,,,,,,
1729319928.6435337,,,,,,,,,,,,,nan,262966080.0,nan,
1729319928.6441610,779.2674,796.5934,792.5641,794.17584,nan,nan,,,,,,,,,,
1729319928.6480629,786.1172,803.44324,794.17584,787.326,nan,nan,,,,,,,,,,
1729319928.6519649,797.8022,799.41394,790.9524,784.5055,nan,nan,,,,,,,,,,
1729319928.6558423,,,,,,,-0.5028076,0.022338867,0.8725586,,,,,,,
1729319928.6558669,801.8315,795.38464,785.7143,784.5055,nan,nan,,,,,,,,,,
1729319928.6591439,,,,,,,,,,,,,nan,262939490.0,nan,
1729319928.6597688,808.68134,801.4286,790.9524,796.1905,nan,nan,,,,,,,,,,
1729319928.6636710,795.78754,803.8461,799.011,790.9524,nan,nan,,,,,,,,,,
1729319928.6668515,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319928.6675730,780.87915,803.8461,792.96704,778.46155,nan,nan,,,,,,,,,,
1729319928.6714749,787.72894,805.4579,793.36993,781.28204,nan,nan,,,,,,,,,,
1729319928.6743650,,,,,,,-0.4968872,0.018859863,0.87158203,,,,,,,
1729319928.6747541,,,,,,,,,,,,,nan,262933840.0,nan,
1729319928.6753769,788.93774,806.6667,794.9817,777.25275,nan,nan,,,,,,,,,,
1729319928.6792789,783.2967,802.6374,791.75824,767.5824,nan,nan,,,,,,,,,,
1729319928.6798873,,,,,,,,,,,,,,,,-7.7732635
1729319928.6831808,765.56775,793.7729,792.5641,751.8681,nan,nan,,,,,,,,,,
1729319928.6870830,745.82416,791.75824,792.96704,747.8388,nan,nan,,,,,,,,,,
1729319928.6903644,,,,,,,,,,,,,nan,262958020.0,nan,
1729319928.6909850,747.8388,791.75824,790.14655,754.68866,nan,nan,,,,,,,,,,
1729319928.6928878,,,,,,,-0.49957275,0.02355957,0.86798096,,,,,,,
1729319928.6948869,747.4359,786.52014,783.69965,743.8095,nan,nan,,,,,,,,,,
1729319928.6987889,739.7802,783.69965,775.2381,734.1392,nan,nan,,,,,,,,,,
1729319928.7018616,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.7026908,718.8278,785.31134,778.86444,735.34796,nan,nan,,,,,,,,,,
1729319928.7059743,,,,,,,,,,,,,nan,262945140.0,nan,
1729319928.7065930,706.7399,786.1172,778.46155,728.49817,nan,nan,,,,,,,,,,
1729319928.7104950,724.4689,784.5055,767.98535,725.6777,nan,nan,,,,,,,,,,
1729319928.7114103,,,,,,,-0.49884033,0.019897461,0.8656616,,,,,,,
1729319928.7143970,740.989,774.43225,779.2674,734.94507,nan,nan,,,,,,,,,,
1729319928.7182989,747.8388,774.43225,791.3553,739.7802,nan,nan,,,,,,,,,,
1729319928.7215846,,,,,,,,,,,,,nan,262965280.0,nan,
1729319928.7222009,753.47986,784.10254,788.93774,750.2564,nan,nan,,,,,,,,,,
1729319928.7261028,752.674,784.5055,798.20514,756.7033,nan,nan,,,,,,,,,,
1729319928.7299330,,,,,,,-0.5009155,0.02368164,0.86846924,,,,,,,
1729319928.7300050,764.35895,787.72894,806.26373,761.53845,nan,nan,,,,,,,,,,
1729319928.7339070,773.22345,786.1172,801.8315,763.95605,nan,nan,,,,,,,,,,
1729319928.7368720,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.7371948,,,,,,,,,,,,,nan,262966880.0,nan,
1729319928.7378089,782.49084,788.1319,802.23444,765.56775,nan,nan,,,,,,,,,,
1729319928.7417109,783.2967,792.1612,800.2198,776.4469,nan,nan,,,,,,,,,,
1729319928.7451947,,,,,,,,,,,,,,,,-7.822301
1729319928.7456129,765.9707,784.90845,796.1905,776.4469,nan,nan,,,,,,,,,,
1729319928.7484558,,,,,,,-0.5019531,0.020690918,0.86517334,,,,,,,
1729319928.7495148,784.5055,778.0586,797.3993,788.5348,nan,nan,,,,,,,,,,
1729319928.7528050,,,,,,,,,,,,,nan,262942700.0,nan,
1729319928.7534170,801.4286,777.25275,786.9231,804.2491,nan,nan,,,,,,,,,,
1729319928.7573190,791.75824,779.2674,788.5348,796.1905,nan,nan,,,,,,,,,,
1729319928.7612209,782.49084,788.5348,807.8755,789.7436,nan,nan,,,,,,,,,,
1729319928.7651229,780.07324,797.3993,815.9341,778.0586,nan,nan,,,,,,,,,,
1729319928.7669785,,,,,,,-0.5032959,0.02154541,0.8629761,,,,,,,
1729319928.7684152,,,,,,,,,,,,,nan,262960430.0,nan,
1729319928.7690248,780.4762,790.9524,813.5165,784.90845,nan,nan,,,,,,,,,,
1729319928.7718823,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.7729268,806.6667,802.23444,819.15753,815.12823,nan,nan,,,,,,,,,,
1729319928.7768290,825.2015,815.12823,819.15753,826.4103,nan,nan,,,,,,,,,,
1729319928.7807310,806.26373,796.5934,808.68134,818.7546,nan,nan,,,,,,,,,,
1729319928.7840252,,,,,,,,,,,,,nan,262933040.0,nan,
1729319928.7846329,781.28204,789.7436,794.57874,810.696,nan,nan,,,,,,,,,,
1729319928.7855010,,,,,,,-0.50445557,0.0,0.86694336,,,,,,,
1729319928.7885349,784.5055,802.6374,786.1172,815.9341,nan,nan,,,,,,,,,,
1729319928.7924368,805.4579,800.6227,779.2674,815.9341,nan,nan,,,,,,,,,,
1729319928.7963390,810.696,793.36993,786.52014,810.293,nan,nan,,,,,,,,,,
1729319928.7996354,,,,,,,,,,,,,nan,262987040.0,nan,
1729319928.8002410,809.0842,792.96704,793.36993,808.2784,nan,nan,,,,,,,,,,
1729319928.8040237,,,,,,,-0.50231934,0.019958496,0.86187744,,,,,,,
1729319928.8041430,794.17584,789.7436,796.1905,800.6227,nan,nan,,,,,,,,,,
1729319928.8068924,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.8080449,799.81683,792.5641,805.4579,807.47253,nan,nan,,,,,,,,,,
1729319928.8105021,,,,,,,,,,,,,,,,-7.7732635
1729319928.8119469,819.5604,796.99634,811.0989,828.4249,nan,nan,,,,,,,,,,
1729319928.8152456,,,,,,,,,,,,,nan,262954800.0,nan,
1729319928.8158488,814.7253,798.20514,801.4286,825.2015,nan,nan,,,,,,,,,,
1729319928.8197510,811.0989,796.5934,791.3553,827.2161,nan,nan,,,,,,,,,,
1729319928.8225465,,,,,,,-0.49951172,0.016235352,0.86083984,,,,,,,
1729319928.8236530,792.96704,785.7143,794.17584,828.8278,nan,nan,,,,,,,,,,
1729319928.8275549,781.685,784.5055,799.41394,821.978,nan,nan,,,,,,,,,,
1729319928.8308558,,,,,,,,,,,,,nan,262959630.0,nan,
1729319928.8314569,799.41394,791.3553,794.57874,822.7839,nan,nan,,,,,,,,,,
1729319928.8353589,810.696,793.36993,791.3553,821.5751,nan,nan,,,,,,,,,,
1729319928.8392608,813.1135,790.54944,790.54944,817.1429,nan,nan,,,,,,,,,,
1729319928.8410692,,,,,,,-0.5023804,0.01171875,0.859375,,,,,,,
1729319928.8419027,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.8431630,797.8022,786.52014,786.52014,805.4579,nan,nan,,,,,,,,,,
1729319928.8464661,,,,,,,,,,,,,nan,262976560.0,nan,
1729319928.8470650,786.1172,790.54944,791.75824,803.8461,nan,nan,,,,,,,,,,
1729319928.8509669,808.2784,799.011,800.2198,821.1722,nan,nan,,,,,,,,,,
1729319928.8548689,819.15753,799.011,798.60803,824.3956,nan,nan,,,,,,,,,,
1729319928.8587708,810.293,795.78754,797.3993,815.9341,nan,nan,,,,,,,,,,
1729319928.8595917,,,,,,,-0.5018921,0.010437012,0.8574219,,,,,,,
1729319928.8620763,,,,,,,,,,,,,nan,262970110.0,nan,
1729319928.8626730,796.1905,794.17584,794.9817,813.1135,nan,nan,,,,,,,,,,
1729319928.8665750,793.36993,795.38464,791.75824,801.4286,nan,nan,,,,,,,,,,
1729319928.8704770,817.9487,799.011,792.1612,801.8315,nan,nan,,,,,,,,,,
1729319928.8743789,826.0073,796.1905,795.38464,807.8755,nan,nan,,,,,,,,,,
1729319928.8758094,,,,,,,,,,,,,,,,-7.5782685
1729319928.8769128,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319928.8776863,,,,,,,,,,,,,nan,262954800.0,nan,
1729319928.8781145,,,,,,,-0.50616455,-0.0008544922,0.86761475,,,,,,,
1729319928.8782809,811.9048,796.5934,800.6227,805.8608,nan,nan,,,,,,,,,,
1729319928.8821828,807.8755,801.4286,803.8461,805.8608,nan,nan,,,,,,,,,,
